/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCSAD/2250_TB011966AC_TBAOH500_138_219.787_524.255_9.82499_20200113_191035.jpg TCSAD  1.0 0.40301724137931033 0.5730769230769232 0.22701149425287356 0.10576923076923077 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011963AJ_TBAOH800_186_1027.2_1044.55_6.37919_20200113_223158.jpg TCPIA  1.0 0.5136494252873564 0.5028846153846154 0.020114942528735632 0.028846153846153848 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011108AX_TBAOH800_43_804.909_-1206.9_5.26903_20200109_071137.jpg TCPIA  1.0 0.43426724137931033 0.3783653846153846 0.02514367816091954 0.025961538461538463 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TGGS0/2250_TB011489AX_TBAOH800_193_935.605_-1104.36_19.6821_20200111_041336.jpg TGGS0  1.0 0.48958333333333337 0.38605769230769227 0.035201149425287355 0.23173076923076924 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TSDFS/2250_TB011108AC_TBAOH800_195_-170.15_370.497_12.6941_20200109_064702.jpg TSDFS  1.0 0.4680316091954023 0.5495192307692307 0.10129310344827586 0.12788461538461537 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011389AQ_TBAOH800_243_0.244385_-802.445_11.3265_20200110_204519.jpg TCPIA  1.0 0.5348419540229885 0.47451923076923075 0.033764367816091954 0.03365384615384615 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011101AV_TBAOH500_153_397.914_-66.3491_7.50423_20200108_221841.jpg TCPIA  1.0 0.5132902298850575 0.5399038461538462 0.02658045977011494 0.03942307692307692 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011403AD_TBAOH500_1166_-1061.91_-573.732_13.2963_20200110_234713.jpg TCOTS  1.0 0.5506465517241379 0.5072115384615384 0.036637931034482756 0.04519230769230769 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011315AG_TBAOH500_188_516.511_1141.35_42.9862_20200110_122016.jpg TCOTS  1.0 0.5064655172413793 0.5533653846153845 0.07040229885057471 0.07596153846153846 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCSAD/2250_TB011127AU_TBAOH800_59_255.413_-500.439_13.2482_20200108_233353.jpg TCSAD  1.0 0.4561781609195402 0.5360576923076923 0.11350574712643678 0.13173076923076923 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011533AE_TBAOH800_44_-611.522_-1046.6_30.001_20200111_155517.jpg TCPIA  1.0 0.4737787356321839 0.41971153846153847 0.020833333333333332 0.02980769230769231 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011924BA_TBAOH500_29_-844.621_-267.681_8.94325_20200113_161618.jpg TCOTS  1.0 0.5538793103448276 0.5264423076923077 0.09195402298850575 0.08557692307692308 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCSAD/2250_TB011076AY_TBAOH500_176_-34.6746_-313.308_10.6355_20200108_134114.jpg TCSAD  1.0 0.7004310344827587 0.23076923076923078 0.05747126436781609 0.16346153846153846 1.0 0.6361350574712643 0.45769230769230773 0.10272988505747127 0.17115384615384616 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB012106AC_TBAOH800_122_-821.023_270.532_6.47391_20200114_113904.jpg TCPIA  1.0 0.5089798850574713 0.4875 0.022270114942528736 0.028846153846153848 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB012106AN_TBAOH800_98_686.029_-167.184_10.6136_20200114_115158.jpg TCPIA  1.0 0.5010775862068966 0.5134615384615384 0.036637931034482756 0.046153846153846156 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011982AJ_TBAOH800_63_431.075_1027.12_7.05235_20200113_230432.jpg TCPIA  1.0 0.4863505747126437 0.4653846153846154 0.03879310344827586 0.03461538461538462 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011403AL_TBAOH500_158_-12.5927_674.624_9.16668_20200110_235043.jpg TCPIA  1.0 0.6813936781609194 0.5557692307692308 0.10991379310344827 0.10576923076923077 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TSDFS/2250_TB011220AU_TBAOH800_215_225.325_-183.326_11.9835_20200109_045506.jpg TSDFS  1.0 0.4942528735632184 0.45625 0.03879310344827586 0.03173076923076923 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TGGS0/2250_TB011389AV_TBAOH800_131_-275.056_-1142.53_17.031_20200110_205158.jpg TGGS0  1.0 0.4737787356321839 0.4644230769230769 0.3081896551724138 0.19615384615384615 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TGGS0/2250_TB011269BA_TBAOH800_284_-170.115_134.454_6.06137_20200110_013114.jpg TGGS0  1.0 0.5359195402298851 0.4634615384615385 0.035919540229885055 0.032692307692307694 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011167AS_TBAOH500_153_-643.875_-209.169_6.25177_20200109_060018.jpg TCPIA  1.0 0.5520833333333334 0.5187499999999999 0.022270114942528736 0.027884615384615386 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011343AB_TBAOH800_79_512.974_990.416_13.2717_20200110_085847.jpg TCOTS  1.0 0.4802442528735632 0.48846153846153845 0.07112068965517242 0.12884615384615383 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011946AS_TBAOH500_18_330.75_-218.742_5.30629_20200113_182456.jpg TCOTS  1.0 0.4324712643678161 0.539423076923077 0.040229885057471264 0.04230769230769231 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPOA/2250_TB011358AY_TBAOH500_3_-1010.1_1091.74_9.41895_20200109_224219.jpg TCPOA  1.0 0.5125718390804598 0.5466346153846154 0.036637931034482756 0.04519230769230769 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TSDFS/2250_TB011108AE_TBAOH800_48_-205.053_-276.502_5.14074_20200109_064936.jpg TSDFS  1.0 0.42636494252873564 0.5019230769230769 0.09985632183908046 0.11923076923076924 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011393AR_TBAOH800_246_385.418_323.718_10.6318_20200110_172709.jpg TCPIA  1.0 0.5111350574712643 0.4716346153846154 0.04669540229885057 0.09711538461538462 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TGGS0/2250_TB012006AZ_TBAOH500_39_735.024_-106.637_7.40886_20200114_075902.jpg TGGS0  1.0 0.5244252873563218 0.5754807692307692 0.02442528735632184 0.027884615384615386 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB012037AV_TBAOH500_114_-726.158_-1073.1_5.54573_20200114_044824.jpg TCOTS  1.0 0.50933908045977 0.5451923076923078 0.035919540229885055 0.046153846153846156 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011403BD_TBAOH500_22_98.7726_-622.679_5.76678_20200111_001053.jpg TCOTS  1.0 0.45761494252873564 0.45 0.02586206896551724 0.025 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TGGS0/2250_TB011352AW_TBAOH500_70_-43.6169_473.775_11.3699_20200110_233741.jpg TGGS0  1.0 0.6375718390804598 0.61875 0.039511494252873564 0.18365384615384617 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB012106AJ_TBAOH800_40_274.508_1202.78_5.64905_20200114_114647.jpg TCPIA  1.0 0.47198275862068967 0.5168269230769231 0.033045977011494254 0.03365384615384615 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011277AN_TBAOH500_174_989.099_838.004_33.4995_20200109_210221.jpg TCOTS  1.0 0.4841954022988506 0.4889423076923077 0.09051724137931035 0.12403846153846154 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011393AE_TBAOH800_83_497.046_1156.68_9.80178_20200110_171228.jpg TCPIA  1.0 0.4630028735632184 0.45961538461538465 0.036637931034482756 0.046153846153846156 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011535AL_TBAOH800_172_86.6772_-1005.97_5.9872_20200111_143809.jpg TCOTS  1.0 0.5729166666666666 0.48701923076923076 0.01939655172413793 0.02980769230769231 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011108AS_TBAOH800_369_1033.83_142.963_7.48026_20200109_070509.jpg TCPIA  1.0 0.48886494252873564 0.47451923076923075 0.028017241379310345 0.0375 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011271AC_TBAOH800_49_325.429_-15.3802_69.7175_20200109_233509.jpg TCPIA  1.0 0.7758620689655172 0.2514423076923077 0.021551724137931036 0.02980769230769231 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011127AQ_TBAOH800_153_-124.379_1134.9_9.809_20200108_232838.jpg TCOTS  1.0 0.5017959770114943 0.4725961538461539 0.033764367816091954 0.04903846153846154 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011403BD_TBAOH500_15_-844.036_-1213.5_6.97345_20200111_001053.jpg TCOTS  1.0 0.5445402298850575 0.5043269230769231 0.034482758620689655 0.03365384615384615 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB010935AX_TBAOH500_FVG4_-600_1050_20200108_070928.jpg TCOTS  1.0 0.4985632183908046 0.5538461538461539 0.07758620689655173 0.10576923076923077 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCSAD/2250_TB011076AC_TBAOH500_218_-117.916_-40.4753_11.3699_20200108_131801.jpg TCSAD  1.0 0.4788074712643678 0.5038461538461538 0.17313218390804597 0.17115384615384616 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPOA/2250_TB011076AZ_TBAOH500_27_-773.724_-1148.21_11.3202_20200108_134228.jpg TCPOA  1.0 0.5014367816091954 0.5355769230769231 0.035919540229885055 0.046153846153846156 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011358AJ_TBAOH500_205_461.592_494.796_16.9696_20200109_222558.jpg TCOTS  1.0 0.46120689655172414 0.6144230769230768 0.07614942528735633 0.14615384615384616 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011924AT_TBAOH500_126_-707.374_-1056.82_6.50294_20200113_160800.jpg TCOTS  1.0 0.533764367816092 0.5379807692307693 0.02586206896551724 0.03942307692307692 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TGGS0/2250_TB011963AA_TBAOH800_74_822.279_1028.22_5.90464_20200113_222136.jpg TGGS0  1.0 0.5707614942528736 0.510576923076923 0.15732758620689655 0.05384615384615385 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011220AE_TBAOH800_10_1042.2_272.888_10.5486_20200109_043629.jpg TCOTS  1.0 0.4938936781609195 0.4427884615384615 0.03807471264367816 0.04519230769230769 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011358AZ_TBAOH500_92_735.77_821.729_16.9476_20200109_224329.jpg TCOTS  1.0 0.5079022988505747 0.5322115384615385 0.08764367816091954 0.0375 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCSAD/2250_TB012006AQ_TBAOH500_117_99.5631_-319.36_9.79439_20200114_074832.jpg TCSAD  1.0 0.49389367816091956 0.3634615384615385 0.0653735632183908 0.13846153846153847 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPOA/2250_TB012106AE_TBAOH800_340_-941.177_785.518_12.649_20200114_114140.jpg TCPOA  1.0 0.5251436781609196 0.5043269230769231 0.035919540229885055 0.04519230769230769 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TGGS0/2250_TB011352AZ_TBAOH500_203_-630.085_1139.34_7.46616_20200110_234113.jpg TGGS0  1.0 0.5416666666666667 0.5557692307692308 0.01867816091954023 0.05961538461538462 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011108BA_TBAOH800_54_339.779_-733.013_6.96016_20200109_071531.jpg TCPIA  1.0 0.516882183908046 0.43990384615384615 0.02514367816091954 0.025961538461538463 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TGGS0/2250_TB011127AZ_TBAOH800_304_766.053_993.927_9.82626_20200108_234024.jpg TGGS0  1.0 0.4953304597701149 0.4408653846153846 0.033764367816091954 0.03365384615384615 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPOA/2250_TB011966AG_TBAOH500_18_-300.38_-1144.9_12.6319_20200113_191516.jpg TCPOA  1.0 0.5132902298850575 0.5600961538461539 0.039511494252873564 0.04519230769230769 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011358AF_TBAOH500_318_-243.671_-1105.3_20.3684_20200109_222231.jpg TCOTS  1.0 0.5416666666666666 0.5288461538461539 0.040229885057471264 0.04230769230769231 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011963AZ_TBAOH800_2_568.089_900.718_10.5871_20200113_225126.jpg TCOTS  1.0 0.45905172413793105 0.46201923076923074 0.03017241379310345 0.041346153846153845 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB010935AV_TBAOH500_8_-68.9044_388.551_10.1058_20200108_070707.jpg TCOTS  1.0 0.5757902298850575 0.541826923076923 0.08836206896551724 0.07211538461538461 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TSDFS/2250_TB011127AG_TBAOH800_206_263.251_207.002_10.5684_20200108_231809.jpg TSDFS  1.0 0.47270114942528735 0.46923076923076923 0.09626436781609195 0.08846153846153847 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPOA/2250_TB011092AG_TBAOH500_192_-802.748_-868.832_20.3938_20200108_172704.jpg TCPOA  1.0 0.57183908045977 0.5230769230769231 0.0603448275862069 0.05961538461538462 1.0 0.11925287356321838 0.037500000000000006 0.07183908045977011 0.07307692307692308 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TGGS0/2250_TB011489AQ_TBAOH800_32_798.977_-1025.57_8.98363_20200111_040426.jpg TGGS0  1.0 0.49497126436781613 0.4754807692307692 0.06896551724137931 0.09903846153846153 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011108AG_TBAOH800_242_-403.183_-1189.74_6.6416_20200109_065211.jpg TCOTS  1.0 0.5316091954022989 0.43125 0.03735632183908046 0.04903846153846154 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011220AZ_TBAOH800_204_-317.92_188.515_9.79251_20200109_050138.jpg TCPIA  1.0 0.5251436781609196 0.4634615384615385 0.034482758620689655 0.046153846153846156 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TGGS0/2250_TB012088AZ_TBAOH800_85_-683.639_717.409_9.90027_20200114_143523.jpg TGGS0  1.0 0.4608477011494253 0.5259615384615385 0.05387931034482758 0.18269230769230768 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011403AP_TBAOH500_112_116.881_-179.675_9.69595_20200110_235416.jpg TCOTS  1.0 0.485632183908046 0.5076923076923077 0.02442528735632184 0.026923076923076925 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TGGS0/2250_TB011167AU_TBAOH500_177_-884.03_-44.6738_6.74015_20200109_060238.jpg TGGS0  1.0 0.5581896551724138 0.5649038461538463 0.034482758620689655 0.035576923076923075 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011092AF_TBAOH500_135_-431.248_-1121.62_29.1868_20200108_172557.jpg TCPIA  1.0 0.5025143678160919 0.5278846153846154 0.0653735632183908 0.075 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011076BA_TBAOH500_381_3.13977_504.451_5.96241_20200108_134339.jpg TCOTS  1.0 0.6738505747126436 0.5653846153846154 0.022988505747126436 0.026923076923076925 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011271AX_TBAOH800_15_722.501_171.262_10.6136_20200110_000023.jpg TCOTS  1.0 0.48096264367816094 0.4706730769230769 0.036637931034482756 0.04519230769230769 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011138AJ_TBAOH500_79_-987.165_-335.154_6.94374_20200109_121023.jpg TCPIA  1.0 0.5757902298850575 0.5850961538461539 0.032327586206896554 0.035576923076923075 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011385AL_TBAOH500_125_123.151_-1067.79_13.2617_20200110_051052.jpg TCOTS  1.0 0.5402298850574713 0.43317307692307694 0.034482758620689655 0.03365384615384615 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011284AT_TBAOH500_149_66.3972_-493.948_6.14268_20200110_082642.jpg TCOTS  1.0 0.5438218390804598 0.48365384615384616 0.031609195402298854 0.032692307692307694 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011389AQ_TBAOH800_130_-892.549_78.5988_6.12098_20200110_204519.jpg TCPIA  1.0 0.521551724137931 0.48173076923076924 0.02442528735632184 0.04038461538461539 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPOA/2250_TB012057AN_TBAOH500_113_-516.759_673.348_34.2691_20200114_085713.jpg TCPOA  1.0 0.5244252873563219 0.551923076923077 0.09626436781609195 0.10384615384615385 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011108AG_TBAOH800_1_-691.061_875.057_5.48252_20200109_065211.jpg TCPIA  1.0 0.45079022988505746 0.49423076923076925 0.033764367816091954 0.032692307692307694 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011271AR_TBAOH800_224_389.959_1223.46_10.6318_20200109_235226.jpg TCPIA  1.0 0.49748563218390807 0.4326923076923077 0.036637931034482756 0.046153846153846156 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011352AG_TBAOH500_20_490.971_-1055.3_13.8258_20200110_232114.jpg TCOTS  1.0 0.4791666666666667 0.45480769230769225 0.031609195402298854 0.14423076923076922 1.0 0.4626436781609195 0.6567307692307692 0.05603448275862069 0.11923076923076924 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011385AH_TBAOH500_231_762.695_-104.226_12.632_20200110_050722.jpg TCOTS  1.0 0.5258620689655172 0.5947115384615385 0.027298850574712645 0.03942307692307692 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011220AR_TBAOH800_17_485.36_-136.201_5.60218_20200109_045103.jpg TCPIA  1.0 0.4780890804597701 0.4913461538461539 0.023706896551724137 0.026923076923076925 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCOTS/2250_TB011108AJ_TBAOH800_19_-1011.25_-542.879_11.3136_20200109_065448.jpg TCOTS  1.0 0.540948275862069 0.48653846153846153 0.02442528735632184 0.026923076923076925 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPOA/2250_TB011966AN_TBAOH500_241_293.873_-948.836_9.4238_20200113_192218.jpg TCPOA  1.0 0.4561781609195403 0.5908653846153846 0.031609195402298854 0.03365384615384615 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011982AH_TBAOH800_135_-1044.87_1175.87_6.92812_20200113_230312.jpg TCPIA  1.0 0.5186781609195402 0.5072115384615384 0.05459770114942529 0.04903846153846154 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPOA/2250_TB011393AF_TBAOH800_246_617.162_-1124.86_12.0047_20200110_171353.jpg TCPOA  1.0 0.4874281609195402 0.4721153846153846 0.033764367816091954 0.03461538461538462 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TGGS0/2250_TB012088AV_TBAOH800_184_-92.4979_390.702_12.0135_20200114_143013.jpg TGGS0  1.0 0.5122126436781609 0.4841346153846154 0.07183908045977011 0.0375 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011535AP_TBAOH800_101_-265.589_686.487_10.6207_20200111_144200.jpg TCPIA  1.0 0.5172413793103449 0.5057692307692307 0.04454022988505747 0.03653846153846154 
/home-ex/tclhk/chenww/datasets/t2/20200120_3000_panel_clean/insidePanel_finetune_bbox/TCPIA/2250_TB011385AB_TBAOH500_81_-594.815_839.507_13.3026_20200110_050022.jpg TCPIA  1.0 0.5165229885057472 0.5754807692307693 0.034482758620689655 0.047115384615384615 
